02,79001112233,79005556677,2024-10-28T09:49:56,2024-10-28T10:48:35
02,79001112233,79003334455,2024-10-29T21:10:23,2024-10-29T21:16:25
01,79007778899,79001112233,2024-10-30T20:49:37,2024-10-30T21:47:27
01,79001112233,79003334455,2024-10-31T05:03:40,2024-10-31T05:24:17
01,79001112233,79005556677,2024-11-03T07:59:52,2024-11-03T08:07:40
01,79001112233,79004445566,2024-11-03T09:23:26,2024-11-03T09:56:22
02,79002223344,79001112233,2024-11-03T21:55:10,2024-11-03T22:45:06
02,79001112233,79006667788,2024-11-05T18:54:19,2024-11-05T19:10:37
01,79001112233,79004445566,2024-11-05T20:23:39,2024-11-05T21:00:43
01,79009990011,79001112233,2024-11-06T03:05:32,2024-11-06T03:51:41
01,79001112233,79008889900,2024-11-08T04:38:29,2024-11-08T05:11:29
01,79002223344,79001112233,2024-11-09T00:46:19,2024-11-09T01:13:10
02,79000001122,79001112233,2024-11-09T12:33:19,2024-11-09T13:00:47
02,79001112233,79009990011,2024-11-11T00:14:41,2024-11-11T01:06:10
02,79006667788,79001112233,2024-11-11T23:15:15,2024-11-12T00:02:42
02,79001112233,79009990011,2024-11-12T15:11:02,2024-11-12T15:21:24
02,79009990011,79001112233,2024-11-14T08:01:56,2024-11-14T08:59:04
01,79006667788,79001112233,2024-11-14T08:25:35,2024-11-14T09:14:43
02,79001112233,79000001122,2024-11-15T08:43:43,2024-11-15T09:17:22
02,79004445566,79001112233,2024-11-16T19:41:16,2024-11-16T20:40:22
02,79001112233,79003334455,2024-11-17T17:06:11,2024-11-17T17:44:23
02,79007778899,79001112233,2024-11-17T21:22:34,2024-11-17T21:57:18
01,79001112233,79003334455,2024-11-18T03:22:42,2024-11-18T03:30:41
02,79002223344,79001112233,2024-11-18T07:09:23,2024-11-18T07:28:41
02,79001112233,79008889900,2024-11-20T05:07:25,2024-11-20T05:12:10
01,79001112233,79006667788,2024-11-20T12:39:46,2024-11-20T13:32:17
02,79003334455,79001112233,2024-11-21T05:53:28,2024-11-21T06:53:18
01,79001112233,79003334455,2024-11-25T09:10:20,2024-11-25T10:05:50
01,79006667788,79001112233,2024-11-25T16:53:10,2024-11-25T16:55:17
02,79002223344,79001112233,2024-11-26T07:40,2024-11-26T07:48:43
01,79007778899,79001112233,2024-11-27T07:34:29,2024-11-27T07:35:54
02,79001112233,79004445566,2024-11-28T20:26:39,2024-11-28T20:37:50
01,79008889900,79001112233,2024-11-28T20:26:59,2024-11-28T21:22:59
02,79001112233,79008889900,2024-11-30T19:49:21,2024-11-30T20:13:48
02,79005556677,79001112233,2024-12-02T21:06:03,2024-12-02T21:36:36
01,79007778899,79001112233,2024-12-06T08:48:54,2024-12-06T09:19:04
01,79001112233,79003334455,2024-12-10T06:51:42,2024-12-10T06:59:25
01,79007778899,79001112233,2024-12-13T16:09:56,2024-12-13T16:41:34
01,79005556677,79001112233,2024-12-16T08:48:45,2024-12-16T09:30:56
02,79004445566,79001112233,2024-12-17T00:02:10,2024-12-17T00:52:01
02,79001112233,79008889900,2024-12-17T18:36:05,2024-12-17T18:59
02,79007778899,79001112233,2024-12-18T08:05:16,2024-12-18T08:52:13
02,79009990011,79001112233,2024-12-18T18:13,2024-12-18T18:15:24
01,79001112233,79009990011,2024-12-19T03:32:51,2024-12-19T03:57:56
02,79005556677,79001112233,2024-12-19T16:04:04,2024-12-19T16:45:02
01,79001112233,79007778899,2024-12-19T16:41:14,2024-12-19T17:08:48
01,79001112233,79007778899,2024-12-20T01:09:07,2024-12-20T01:28:22
02,79000001122,79001112233,2024-12-21T04:35:28,2024-12-21T05:05:20
02,79001112233,79004445566,2024-12-23T10:56:24,2024-12-23T11:09:08
02,79001112233,79005556677,2024-12-25T21:12:02,2024-12-25T21:51:36
01,79000001122,79001112233,2024-12-26T13:40:47,2024-12-26T13:54:01
01,79001112233,79000001122,2024-12-27T12:14:59,2024-12-27T13:04:23
02,79001112233,79000001122,2024-12-29T16:50:36,2024-12-29T17:45:05
01,79003334455,79001112233,2025-01-01T01:18:01,2025-01-01T01:47:02
02,79006667788,79001112233,2025-01-02T15:45:49,2025-01-02T16:08:32
02,79007778899,79001112233,2025-01-04T23:57:23,2025-01-05T00:28:16
01,79005556677,79001112233,2025-01-06T19:23:38,2025-01-06T19:55:34
01,79002223344,79001112233,2025-01-09T03:17:29,2025-01-09T03:35:13
02,79003334455,79001112233,2025-01-10T03:54:49,2025-01-10T04:04:53
02,79009990011,79001112233,2025-01-10T13:10:29,2025-01-10T14:01:03
01,79001112233,79003334455,2025-01-10T16:03:18,2025-01-10T16:28:11
01,79001112233,79005556677,2025-01-10T18:38,2025-01-10T18:48:48
01,79008889900,79001112233,2025-01-11T06:35:14,2025-01-11T07:01:46
01,79000001122,79001112233,2025-01-11T11:20:23,2025-01-11T11:52:01
02,79001112233,79004445566,2025-01-11T14:49:16,2025-01-11T15:37:10
02,79001112233,79004445566,2025-01-13T19:29:11,2025-01-13T19:34:13
01,79001112233,79004445566,2025-01-14T11:33:07,2025-01-14T11:39:15
02,79005556677,79001112233,2025-01-15T02:09:04,2025-01-15T02:41:11
01,79001112233,79005556677,2025-01-15T06:11:32,2025-01-15T06:48:20
02,79005556677,79001112233,2025-01-15T13:35:35,2025-01-15T14:11:31
01,79000001122,79001112233,2025-01-18T15:40:35,2025-01-18T16:06:01
02,79001112233,79007778899,2025-01-19T06:07:10,2025-01-19T06:25:33
02,79002223344,79001112233,2025-01-19T10:00:05,2025-01-19T10:42:23
01,79000001122,79001112233,2025-01-19T14:32:54,2025-01-19T15:19:13
02,79001112233,79003334455,2025-01-20T14:57:28,2025-01-20T15:44:27
02,79007778899,79001112233,2025-01-21T08:24:05,2025-01-21T08:56:23
02,79001112233,79006667788,2025-01-23T20:07:07,2025-01-23T20:59:12
01,79003334455,79001112233,2025-01-24T03:17:55,2025-01-24T03:39:48
02,79001112233,79000001122,2025-01-24T12:36:08,2025-01-24T12:51:55
02,79001112233,79004445566,2025-01-25T14:35:16,2025-01-25T14:47:35
01,79006667788,79001112233,2025-01-26T01:19:31,2025-01-26T01:25:29
01,79005556677,79001112233,2025-01-26T09:31:02,2025-01-26T10:08:17
01,79003334455,79001112233,2025-01-26T12:20:24,2025-01-26T12:57:38
02,79001112233,79005556677,2025-01-27T06:07:04,2025-01-27T06:30:28
01,79005556677,79001112233,2025-01-27T21:27:34,2025-01-27T22:04:29
02,79001112233,79009990011,2025-01-30T06:38:46,2025-01-30T07:34:15
02,79006667788,79001112233,2025-02-04T21:29:16,2025-02-04T22:07:15
01,79001112233,79004445566,2025-02-04T23:01:08,2025-02-04T23:16:02
02,79001112233,79007778899,2025-02-09T11:44:22,2025-02-09T12:21:07
02,79001112233,79004445566,2025-02-12T12:41:10,2025-02-12T13:11:31
01,79003334455,79001112233,2025-02-13T05:39:44,2025-02-13T06:20:08
01,79000001122,79001112233,2025-02-13T08:39:58,2025-02-13T09:30
02,79000001122,79001112233,2025-02-15T16:12:42,2025-02-15T17:02:36
02,79001112233,79006667788,2025-02-16T03:59:37,2025-02-16T04:00:56
02,79001112233,79006667788,2025-02-17T20:52:56,2025-02-17T20:54:20
02,79001112233,79002223344,2025-02-19T02:20:15,2025-02-19T03:12:03
02,79008889900,79001112233,2025-02-19T18:26:40,2025-02-19T19:00:07
02,79005556677,79001112233,2025-02-20T06:32:51,2025-02-20T07:29:32
01,79007778899,79001112233,2025-02-22T11:11:01,2025-02-22T11:59:13
01,79001112233,79007778899,2025-02-23T05:56:14,2025-02-23T06:28:20
01,79005556677,79001112233,2025-02-26T19:08:31,2025-02-26T19:54:38
01,79007778899,79001112233,2025-02-27T16:44:09,2025-02-27T17:33:15
01,79009990011,79001112233,2025-02-28T03:17:21,2025-02-28T03:27:48
01,79000001122,79001112233,2025-02-28T20:11:34,2025-02-28T20:57:45
02,79003334455,79001112233,2025-03-01T01:57:49,2025-03-01T02:24:04
01,79001112233,79005556677,2025-03-02T16:42:32,2025-03-02T16:50:16
01,79006667788,79001112233,2025-03-05T07:35:34,2025-03-05T08:34:10
02,79001112233,79009990011,2025-03-07T02:59:02,2025-03-07T02:59:44
01,79001112233,79009990011,2025-03-07T13:51:07,2025-03-07T14:15:32
02,79006667788,79001112233,2025-03-07T15:00:02,2025-03-07T15:10:12
02,79003334455,79001112233,2025-03-08T15:46:50,2025-03-08T16:36:44
02,79006667788,79001112233,2025-03-09T11:38:37,2025-03-09T12:24:20
01,79001112233,79008889900,2025-03-10T12:56:21,2025-03-10T13:06:05
01,79004445566,79001112233,2025-03-13T14:57:33,2025-03-13T15:35:11
01,79004445566,79001112233,2025-03-13T18:17:40,2025-03-13T18:55:09
01,79003334455,79001112233,2025-03-17T21:47:38,2025-03-17T22:13:54
01,79003334455,79001112233,2025-03-18T09:52:54,2025-03-18T10:11:06
01,79001112233,79007778899,2025-03-19T02:50:59,2025-03-19T03:06:54
02,79001112233,79006667788,2025-03-20T03:32:40,2025-03-20T03:38:31
01,79001112233,79002223344,2025-03-22T20:11:21,2025-03-22T21:09:04
01,79001112233,79004445566,2025-03-23T01:31:59,2025-03-23T01:32:45
